Geo,Year,PropUrbanSFDU,PropUrbanMFDU,PropUrbanGQDU,PropTownSFDU,PropTownMFDU,PropTownGQDU
510150712011,2024,0.00,0.00,0.00,1.00,1.00,1.00
510150712012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510150712021,2024,0.00,0.00,0.00,1.00,1.00,1.00
510150712022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510150712023,2024,0.00,0.00,0.00,0.30,1.00,1.00
510179201011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510179201012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510179201021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510179201022,2024,0.00,0.00,0.00,1.00,1.00,1.00
510179201023,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190301011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190301012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190301013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190301014,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190301031,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190301032,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190301033,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190301034,2024,1.00,1.00,1.00,0.00,0.00,0.00
510190301041,2024,1.00,1.00,1.00,0.00,0.00,0.00
510190301042,2024,1.00,1.00,1.00,0.00,0.00,0.00
510190301043,2024,1.00,1.00,1.00,0.00,0.00,0.00
510190302021,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190302022,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190302023,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190302031,2024,1.00,1.00,1.00,0.00,0.00,0.00
510190302032,2024,1.00,1.00,1.00,0.00,0.00,0.00
510190302041,2024,1.00,1.00,1.00,0.00,0.00,0.00
510190302042,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190303001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190303002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190304011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190304012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190304013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190304031,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190304032,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190304033,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190304041,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190304042,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190304043,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190305011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190305012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190305013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190305031,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190305032,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190305033,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190305041,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190305042,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190305043,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190306011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190306012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190306013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190306021,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190306022,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190306023,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190306031,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190306032,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190306041,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190306042,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190306051,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190306052,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190306053,2024,0.00,0.00,0.00,0.30,1.00,1.00
510190501011,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190501012,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190501021,2024,0.00,0.00,0.00,1.00,1.00,1.00
510190501022,2024,0.00,0.00,0.00,1.00,1.00,1.00
510210401001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510210401002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510210401003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510210402001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510210402002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510210402003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230401001,2024,0.00,0.00,0.00,1.00,1.00,1.00
510230401002,2024,0.00,0.00,0.00,1.00,1.00,1.00
510230401003,2024,1.00,1.00,1.00,0.00,0.00,0.00
510230401004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230402001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230402002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230402003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230402004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230403011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230403012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230403031,2024,1.00,1.00,1.00,0.00,0.00,0.00
510230403032,2024,1.00,1.00,1.00,0.00,0.00,0.00
510230403033,2024,1.00,1.00,1.00,0.00,0.00,0.00
510230403041,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230403042,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230404011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510230404012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230404021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510230404022,2024,0.00,0.00,0.00,1.00,1.00,1.00
510230404023,2024,1.00,1.00,1.00,0.00,0.00,0.00
510230404024,2024,1.00,1.00,1.00,0.00,0.00,0.00
510230405011,2024,0.00,0.00,0.00,1.00,1.00,1.00
510230405012,2024,0.00,0.00,0.00,1.00,1.00,1.00
510230405013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230405021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510230405022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259301001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259301002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259301003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259301004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259302011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259302012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259302021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259302031,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259302032,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259302033,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259302034,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259303011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259303012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259303021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259303022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510259303023,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270101001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270101002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270101003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270101004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270101005,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270102001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270102002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270102003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270102004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270103001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270103002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270103003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270104001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270104002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270105001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270105002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270106001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270106002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270106003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270106004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270107001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270107002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270107003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510270107004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510299301011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510299301012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510299301013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510299301021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510299301022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510299301023,2024,0.00,0.00,0.00,0.30,1.00,1.00
510299302011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510299302012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510299302013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510299302021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510299302022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510299302023,2024,0.00,0.00,0.00,0.30,1.00,1.00
510310201011,2024,0.00,0.00,0.00,1.00,1.00,1.00
510310201012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510310201021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510310202001,2024,1.00,1.00,1.00,0.00,0.00,0.00
510310202002,2024,0.00,0.00,0.00,1.00,1.00,1.00
510310203001,2024,1.00,1.00,1.00,0.00,0.00,0.00
510310203002,2024,1.00,1.00,1.00,0.00,0.00,0.00
510310203003,2024,1.00,1.00,1.00,0.00,0.00,0.00
510310204011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510310204021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510310204022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510310204031,2024,0.00,0.00,0.00,1.00,1.00,1.00
510310204032,2024,0.00,0.00,0.00,1.00,1.00,1.00
510310205001,2024,0.00,0.00,0.00,1.00,1.00,1.00
510310205002,2024,0.00,0.00,0.00,1.00,1.00,1.00
510310206001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510310206002,2024,0.00,0.00,0.00,1.00,1.00,1.00
510310206003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510310207001,2024,0.00,0.00,0.00,1.00,1.00,1.00
510310207002,2024,1.00,1.00,1.00,0.00,0.00,0.00
510310207003,2024,0.00,0.00,0.00,1.00,1.00,1.00
510310208001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510310209001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510310209002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510310209003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330301001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330301002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330301003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330302011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330302021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330303001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330303002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330303003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330304001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330304002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330305011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330305012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330305021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330305022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330305023,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330305031,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330305032,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330306001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510330306002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350801001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350801002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350801003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350802001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350802002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350802003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350802004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350803001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350803002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350803003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350803004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350804011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350804012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350804021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350804022,2024,0.00,0.00,0.00,1.00,1.00,1.00
510350805011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350805012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350805021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350805022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350806011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350806012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350806031,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350806032,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350806033,2024,0.00,0.00,0.00,0.30,1.00,1.00
510350806041,2024,0.00,0.00,0.00,0.30,1.00,1.00
510366001001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510366001002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510366002001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510366002002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510366003001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510366003002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510379301011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510379301012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510379301021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510379301022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510379302001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510379302002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510379302003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510379303001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510379303002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510379303003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510411001061,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411001062,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411001071,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411001072,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002061,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002062,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002063,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002064,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002065,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002081,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002082,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002091,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002092,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002093,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002094,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002101,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002111,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002112,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002121,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002122,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411002123,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411003001,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411003002,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004031,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004032,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004033,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004034,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004035,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004041,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004042,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004051,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004052,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004061,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004071,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004072,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004073,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004091,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004092,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004093,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004094,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004095,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004101,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411004102,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005051,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005052,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005053,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005054,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005055,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005061,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005062,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005063,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005064,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005065,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005071,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005072,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005073,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005081,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005082,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005091,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005092,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005093,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005094,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005101,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411005102,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411006001,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411006002,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411006003,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411007011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411007012,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411007013,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411007014,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411007021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411007041,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411007042,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411007043,2024,0.00,0.00,0.00,1.00,1.00,1.00
510411007051,2024,0.00,0.00,0.00,1.00,1.00,1.00
510411007052,2024,0.00,0.00,0.00,1.00,1.00,1.00
510411008041,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008042,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008043,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008051,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008052,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008053,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008054,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008061,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008062,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008071,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008121,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008122,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008123,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008141,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008142,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008151,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008152,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008161,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008162,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008163,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008171,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008172,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008181,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008182,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008191,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008192,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008193,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008201,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008202,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008211,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008212,2024,0.00,0.00,0.00,0.30,1.00,1.00
510411008213,2024,0.00,0.00,0.00,0.30,1.00,1.00
510411008221,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008222,2024,0.00,0.00,0.00,0.30,1.00,1.00
510411008223,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008231,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008232,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411008233,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009023,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009071,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009072,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009101,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009102,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009103,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009104,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009121,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009122,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009123,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009124,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009151,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009152,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009191,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009192,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009193,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009201,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009211,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009212,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009213,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009214,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009221,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009222,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009223,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009231,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009232,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009241,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009242,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009261,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009262,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009263,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009264,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009281,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009282,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009283,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009291,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009292,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009293,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009294,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009301,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009302,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009311,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009312,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009313,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009321,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009322,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009331,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009332,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009341,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009342,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009343,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009344,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009351,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009352,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009361,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009362,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009371,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009372,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009381,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411009382,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010031,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010032,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010033,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010034,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010041,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010042,2024,0.00,0.00,0.00,0.30,1.00,1.00
510411010043,2024,0.00,0.00,0.00,0.30,1.00,1.00
510411010071,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010072,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010073,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010081,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010082,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010091,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010092,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010093,2024,0.00,0.00,0.00,0.30,1.00,1.00
510411010111,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010112,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010121,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010122,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010123,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010131,2024,0.00,0.00,0.00,1.00,1.00,1.00
510411010132,2024,1.00,1.00,1.00,0.00,0.00,0.00
510411010141,2024,0.00,0.00,0.00,1.00,1.00,1.00
510411010151,2024,0.00,0.00,0.00,0.30,1.00,1.00
